# Wordlist

# DATA
ID	BRANCH	COGID	DOCULECT	IPA	OLD_TOKENS	NUMBER	LANGUAGENAME	CONCEPT	COGNATE_SCORE	COG	TOKENS
20294	ASLIAN	4677	JahHut	tiŋɔj	tiŋɔj	158	Jah-Hut	to hear	2	to hear/2	t i ŋ ɔ j
20293	ASLIAN	4666	CheqWong	kɟəŋ	kɟəŋ	158	Cheq-Wong	to hear	1	to hear/1	k ɟ ə ŋ
20295	ASLIAN	4688	Jahai	ken	ken	158	Jahai	to hear	3	to hear/3	k e n
20296	ASLIAN	4666	Jahai	kɟeŋ	kɟeŋ	158	Jahai	to hear	1	to hear/1	k ɟ e ŋ
20297	ASLIAN	4666	Kensiw	gɚɟe̝gŋ	gɚɟe̝gŋ	158	Kensiw	to hear	1	to hear/1	g ɚ ɟ e̝ g ŋ
20298	ASLIAN	4666	MahMeri	kajə̤k	kajə̤k	158	Mah-Meri	to hear	1	to hear/1	k a j ə̤ k
20299	ASLIAN	4666	Maniq	kajeŋ	kajeŋ	158	Maniq	to hear	1	to hear/1	k a j e ŋ
20300	ASLIAN	4699	Semai	gʌɹtøʔ	gʌɹtøʔ	158	Semai	to hear	4	to hear/4	g ʌ ɹ t ø ʔ
20301	ASLIAN	4666	Semelai	Ɂjəŋ	Ɂjəŋ	158	Semelai	to hear	1	to hear/1	Ɂ j ə ŋ
20302	ASLIAN	4666	Semnam	jɔŋ	jɔŋ	158	Semnam	to hear	1	to hear/1	j ɔ ŋ
20303	ASLIAN	4666	Temiar	kʌjok / kioʔ	kʌjok	158	Temiar	to hear	1	to hear/1	k ʌ j o k
#
20432	ASLIAN	4764	Temiar	tʌɹpot	tʌɹpot	159	Temiar	to hide/conceal (tr.)	7	to hide/conceal (tr.)/7	t ʌ ɹ p o t
20424	ASLIAN	4709	Jahai	dol / pidol	dol	159	Jahai	to hide/conceal (tr.)	1	to hide/conceal (tr.)/1	d o l
20425	ASLIAN	4720	Kensiw	kitiŋ	kitiŋ	159	Kensiw	to hide/conceal (tr.)	2	to hide/conceal (tr.)/2	k i t i ŋ
20426	ASLIAN	4731	MahMeri	kǝndeɁ	kǝndeɁ	159	Mah-Meri	to hide/conceal (tr.)	3	to hide/conceal (tr.)/3	k ǝ n d e Ɂ
20428	ASLIAN	4742	Semai	cʌɹnʌm	cʌɹnʌm	159	Semai	to hide/conceal (tr.)	4	to hide/conceal (tr.)/4	c ʌ ɹ n ʌ m
20429	ASLIAN	4753	Semai	bʌɹcøp	bʌɹcøp	159	Semai	to hide/conceal (tr.)	5	to hide/conceal (tr.)/5	b ʌ ɹ c ø p
20430	ASLIAN	4763	Semelai	ʔɔɲ	ʔɔɲ	159	Semelai	to hide/conceal (tr.)	6	to hide/conceal (tr.)/6	ʔ ɔ ɲ
20431	ASLIAN	4764	Semnam	tipoːn	tipoːn	159	Semnam	to hide/conceal (tr.)	7	to hide/conceal (tr.)/7	t i p oː n
#
20563	ASLIAN	4767	Jahai	sam	sam	160	Jahai	to hunt	1	to hunt/1	s a m
20564	ASLIAN	4778	Kensiw	pədɔʔ	pədɔʔ	160	Kensiw	to hunt	2	to hunt/2	p ə d ɔ ʔ
20565	ASLIAN	4789	MahMeri	Ɂintaj	Ɂintaj	160	Mah-Meri	to hunt	3	to hunt/3	Ɂ i n t a j
20567	ASLIAN	4800	Semai	hoh	hoh	160	Semai	to hunt	4	to hunt/4	h o h
20568	ASLIAN	4789	Semelai	brintaj	brintaj	160	Semelai	to hunt	3	to hunt/3	b r i n t a j
20569	ASLIAN	4778	Semnam	pdɔːʔ	pdɔːʔ	160	Semnam	to hunt	2	to hunt/2	p d ɔː ʔ
20570	ASLIAN	4811	Semnam	tktũːk	tktũːk	160	Semnam	to hunt	5	to hunt/5	t k t ũː k
20571	ASLIAN	4822	Temiar	dʌp	dʌp	160	Temiar	to hunt	6	to hunt/6	d ʌ p
#
20698	ASLIAN	4843	Kensiw	bəɲaɲ	bəɲaɲ	161	Kensiw	to itch/itchy	2	to itch/itchy/2	b ə ɲ a ɲ
20699	ASLIAN	4854	Kensiw	bəraɲ	bəraɲ	161	Kensiw	to itch/itchy	3	to itch/itchy/3	b ə r a ɲ
20700	ASLIAN	4860	MahMeri	gatal	gatal	161	Mah-Meri	to itch/itchy	4	to itch/itchy/4	g a t a l
20702	ASLIAN	4861	Semai	bʌheɪt	bʌheɪt	161	Semai	to itch/itchy	5	to itch/itchy/5	b ʌ h e ɪ t
20703	ASLIAN	4843	Semelai	miɲaŋ	miɲaŋ	161	Semelai	to itch/itchy	2	to itch/itchy/2	m i ɲ a ŋ
20704	ASLIAN	4854	Semelai	mrəɲ	mrəɲ	161	Semelai	to itch/itchy	3	to itch/itchy/3	m r ə ɲ
20706	ASLIAN	4862	Temiar	bʌhʌic	bʌhʌic	161	Temiar	to itch/itchy	6	to itch/itchy/6	b ʌ h ʌ i c
#
20827	ASLIAN	4866	MahMeri	tǝnda̤k	tǝnda̤k	162	Mah-Meri	to kick	1	to kick/1	t ǝ n d a̤ k
20829	ASLIAN	4877	Semai	cʌgoʔ	cʌgoʔ	162	Semai	to kick	2	to kick/2	c ʌ g o ʔ
20831	ASLIAN	4888	Semnam	tət	tət	162	Semnam	to kick	3	to kick/3	t ə t
20832	ASLIAN	4899	Temiar	bʌhod	bʌhod	162	Temiar	to kick	4	to kick/4	b ʌ h o d
#
20965	ASLIAN	4935	Jahai	kə̃s	kə̃s	163	Jahai	to kill	25	to kill/25	k ə̃ s
20967	ASLIAN	4918	MahMeri	pɔ̤k	pɔ̤k	163	Mah-Meri	to kill	1	to kill/1	p ɔ̤ k
20968	ASLIAN	4929	MahMeri	kəmbəs	kəmbəs	163	Mah-Meri	to kill	2	to kill/2	k ə m b ə s
20970	ASLIAN	4936	Semai	pərdat	pərdat	163	Semai	to kill	3	to kill/3	p ə r d a t
20972	ASLIAN	4929	Semnam	kjibəs	kjibəs	163	Semnam	to kill	2	to kill/2	k j i b ə s
20973	ASLIAN	4929	Temiar	kʌɹbɨs	kʌɹbɨs	163	Temiar	to kill	2	to kill/2	k ʌ ɹ b ɨ s
#
21088	ASLIAN	4943	CheqWong	harən	harən	164	Cheq-Wong	to know	1	to know/1	h a r ə n
21089	ASLIAN	4954	JahHut	sərəʔ	sərəʔ	164	Jah-Hut	to know	2	to know/2	s ə r ə ʔ
21090	ASLIAN	4965	Jahai	ʔtʔet	ʔtʔet	164	Jahai	to know	3	to know/3	ʔ t ʔ e t
21091	ASLIAN	4976	Kensiw	haɟɯp	haɟɯp	164	Kensiw	to know	4	to know/4	h a ɟ ɯ p
21092	ASLIAN	4954	MahMeri	sərəʔ	sərəʔ	164	Mah-Meri	to know	2	to know/2	s ə r ə ʔ
21093	ASLIAN	4976	Maniq	haʔɨp	haʔɨp	164	Maniq	to know	4	to know/4	h a ʔ ɨ p
21095	ASLIAN	4987	Semai	panɛj	panɛj	164	Semai	to know	5	to know/5	p a n ɛ j
21096	ASLIAN	4998	Semelai	kʰɛʔ	kʰɛʔ	164	Semelai	to know	6	to know/6	kʰ ɛ ʔ
21097	ASLIAN	4999	Semnam	liːp	liːp	164	Semnam	to know	7	to know/7	l iː p
21098	ASLIAN	5000	Temiar	leʔ	leʔ	164	Temiar	to know	8	to know/8	l e ʔ
#
21235	ASLIAN	5002	Semnam	lkluk	lkluk	165	Semnam	to laugh	1	to laugh/1	l k l u k
21236	ASLIAN	5002	Temiar	lug	lug	165	Temiar	to laugh	1	to laugh/1	l u g
21227	ASLIAN	5031	Jahai	sitkət	sitkət	165	Jahai	to laugh	36	to laugh/36	s i t k ə t
21228	ASLIAN	5002	Jahai	lkluk	lkluk	165	Jahai	to laugh	1	to laugh/1	l k l u k
21230	ASLIAN	5013	Kensiw	ɟihah	ɟihah	165	Kensiw	to laugh	2	to laugh/2	ɟ i h a h
21232	ASLIAN	5002	Maniq	pikluk	pikluk	165	Maniq	to laugh	1	to laugh/1	p i k l u k
21233	ASLIAN	5002	Semai	luʔ	luʔ	165	Semai	to laugh	1	to laugh/1	l u ʔ
#
21353	ASLIAN	5038	Jahai	kal	kal	166	Jahai	to lick	1	to lick/1	k a l
21354	ASLIAN	5049	Jahai	blɛk	blɛk	166	Jahai	to lick	2	to lick/2	b l ɛ k
21355	ASLIAN	5060	Kensiw	but	but	166	Kensiw	to lick	3	to lick/3	b u t
21358	ASLIAN	5063	Semai	bøit	bøit	166	Semai	to lick	4	to lick/4	b ø i t
21359	ASLIAN	5049	Semelai	lek	lek	166	Semelai	to lick	2	to lick/2	l e k
21361	ASLIAN	5063	Temiar	bɔɟ	bɔɟ	166	Temiar	to lick	4	to lick/4	b ɔ ɟ
#
21478	ASLIAN	5069	CheqWong	bɨl	bɨl	167	Cheq-Wong	to rub/wipe	1	to rub/wipe/1	b ɨ l
21479	ASLIAN	5080	JahHut	kwak	kwak	167	Jah-Hut	to rub/wipe	2	to rub/wipe/2	k w a k
21480	ASLIAN	5091	Jahai	hakat	hakat	167	Jahai	to rub/wipe	3	to rub/wipe/3	h a k a t
21482	ASLIAN	5113	Kensiw	ɟəd	ɟəd	167	Kensiw	to rub/wipe	5	to rub/wipe/5	ɟ ə d
21483	ASLIAN	5124	MahMeri	tampɔs	tampɔs	167	Mah-Meri	to rub/wipe	6	to rub/wipe/6	t a m p ɔ s
21484	ASLIAN	5130	Maniq	cet	cet	167	Maniq	to rub/wipe	7	to rub/wipe/7	c e t
21485	ASLIAN	5131	Semai	tasaʔ	tasaʔ	167	Semai	to rub/wipe	8	to rub/wipe/8	t a s a ʔ
21488	ASLIAN	5070	Temiar	gaɲap	gaɲap	167	Temiar	to rub/wipe	10	to rub/wipe/10	g a ɲ a p
21487	ASLIAN	5132	Semnam	tɨːn	tɨːn	167	Semnam	to rub/wipe	9	to rub/wipe/9	t ɨː n
21489	ASLIAN	5071	Temiar	giːd	giːd	167	Temiar	to rub/wipe	11	to rub/wipe/11	g iː d
21481	ASLIAN	5102	Kensiw	kɔsɔʔ	kɔsɔʔ	167	Kensiw	to rub/wipe	4	to rub/wipe/4	k ɔ s ɔ ʔ
#
21657	ASLIAN	5174	Jahai	pŋsɛŋ	pŋsɛŋ	168	Jahai	to say/speak	4	to say/speak/4	p ŋs ɛ ŋ
21658	ASLIAN	5185	Kensiw	sɛmagŋ	sɛmagŋ	168	Kensiw	to say/speak	5	to say/speak/5	s ɛ m a g ŋ
21659	ASLIAN	5196	MahMeri	kədɔ	kədɔ	168	Mah-Meri	to say/speak	6	to say/speak/6	k ə d ɔ
21660	ASLIAN	5207	Maniq	bijɔh	bijɔh	168	Maniq	to say/speak	7	to say/speak/7	b i j ɔ h
21661	ASLIAN	5218	Semai	ʔuɹoʊʔ	ʔuɹoʊʔ	168	Semai	to say/speak	8	to say/speak/8	ʔ u ɹ o ʊ ʔ
21662	ASLIAN	5229	Semai	pʌdiɹ	pʌdiɹ	168	Semai	to say/speak	9	to say/speak/9	p ʌ d i ɹ
21663	ASLIAN	5134	Semai	bʌdɔɪ	bʌdɔɪ	168	Semai	to say/speak	10	to say/speak/10	b ʌ d ɔ ɪ
21664	ASLIAN	5143	Semelai	cəl	cəl	168	Semelai	to say/speak	11	to say/speak/11	c ə l
21665	ASLIAN	5144	Semelai	cɒkɒp	cɒkɒp	168	Semelai	to say/speak	12	to say/speak/12	c ɒ k ɒ p
21666	ASLIAN	5145	Semnam	pihbəːh	pihbəːh	168	Semnam	to say/speak	13	to say/speak/13	p i h b əː h
21667	ASLIAN	5146	Temiar	bʌcag	bʌcag	168	Temiar	to say/speak	14	to say/speak/14	b ʌ c a g
21668	ASLIAN	5147	Temiar	baɹkui	baɹkui	168	Temiar	to say/speak	15	to say/speak/15	b a ɹ k u i
21654	ASLIAN	5133	CheqWong	bət	bət	168	Cheq-Wong	to say/speak	1	to say/speak/1	b ə t
21655	ASLIAN	5152	JahHut	wajat	wajat	168	Jah-Hut	to say/speak	2	to say/speak/2	w a j a t
21656	ASLIAN	5163	Jahai	kdɨh	kdɨh	168	Jahai	to say/speak	3	to say/speak/3	k d ɨ h
#
21839	ASLIAN	5251	Maniq	hijet	hijet	169	Maniq	to scratch/scrape	2	to scratch/scrape/2	h i j e t
21832	ASLIAN	5240	CheqWong	kɑc	kɑc	169	Cheq-Wong	to scratch/scrape	1	to scratch/scrape/1	k ɑ c
21834	ASLIAN	5240	Jahai	kac	kac	169	Jahai	to scratch/scrape	1	to scratch/scrape/1	k a c
21836	ASLIAN	5240	Jahai	hakat	hakat	169	Jahai	to scratch/scrape	1	to scratch/scrape/1	h a k a t
21837	ASLIAN	5240	Kensiw	kat / kac	kat	169	Kensiw	to scratch/scrape	1	to scratch/scrape/1	k a t
21838	ASLIAN	5240	MahMeri	kakac	kakac	169	Mah-Meri	to scratch/scrape	1	to scratch/scrape/1	k a k a c
21840	ASLIAN	5262	Semai	guɹɪs / gih	guɹɪs	169	Semai	to scratch/scrape	3	to scratch/scrape/3	g u ɹ ɪ s
21842	ASLIAN	5262	Semelai	geh	geh	169	Semelai	to scratch/scrape	3	to scratch/scrape/3	g e h
21844	ASLIAN	5262	Temiar	giːs	giːs	169	Temiar	to scratch/scrape	3	to scratch/scrape/3	g iː s
21833	ASLIAN	5240	JahHut	kac	kac	169	Jah-Hut	to scratch/scrape	1	to scratch/scrape/1	k a c
21835	ASLIAN	5262	Jahai	kɔ̃s	kɔ̃s	169	Jahai	to scratch/scrape	3	to scratch/scrape/3	k ɔ̃ s
21841	ASLIAN	5273	Semelai	rabac	rabac	169	Semelai	to scratch/scrape	4	to scratch/scrape/4	r a b a c
21843	ASLIAN	5262	Semnam	giːh	giːh	169	Semnam	to scratch/scrape	3	to scratch/scrape/3	g iː h
21845	ASLIAN	5240	Temiar	keːɟ	keːɟ	169	Temiar	to scratch/scrape	1	to scratch/scrape/1	k eː ɟ
#
22005	ASLIAN	5311	Maniq	dɛŋ	dɛŋ	170	Maniq	to see	3	to see/3	d ɛ ŋ
21999	ASLIAN	5289	CheqWong	jow	jow	170	Cheq-Wong	to see	1	to see/1	j o w
22000	ASLIAN	5300	JahHut	dlɛh	dlɛh	170	Jah-Hut	to see	2	to see/2	d l ɛ h
22003	ASLIAN	5311	Kensiw	dɛgŋ	dɛgŋ	170	Kensiw	to see	3	to see/3	d ɛ g ŋ
22004	ASLIAN	5322	MahMeri	kaje	kaje	170	Mah-Meri	to see	4	to see/4	k a j e
22006	ASLIAN	5333	Semai	nɛŋ	nɛŋ	170	Semai	to see	5	to see/5	n ɛ ŋ
22007	ASLIAN	5322	Semelai	ʔje	ʔje	170	Semelai	to see	4	to see/4	ʔ j e
22008	ASLIAN	5344	Semelai	reŋ	reŋ	170	Semelai	to see	6	to see/6	r e ŋ
22009	ASLIAN	5311	Semnam	daŋ	daŋ	170	Semnam	to see	3	to see/3	d a ŋ
22010	ASLIAN	5350	Temiar	neh	neh	170	Temiar	to see	7	to see/7	n e h
22011	ASLIAN	5351	Temiar	hʌmbɔ	hʌmbɔ	170	Temiar	to see	8	to see/8	h ʌ m b ɔ
#
22266	ASLIAN	5380	Kensiw	ɟɔk bʌncɔʔ	ɟɔk#bʌncɔʔ	172	Kensiw	to sew	1	to sew/1	ɟ ɔ k # b ʌ n c ɔ ʔ
22269	ASLIAN	5391	Semai	ceɪʔ	ceɪʔ	172	Semai	to sew	2	to sew/2	c e ɪ ʔ
22270	ASLIAN	5401	Semelai	ɟwər	ɟwər	172	Semelai	to sew	3	to sew/3	ɟ w ə r
22271	ASLIAN	5411	Semnam	cɔːj	cɔːj	172	Semnam	to sew	4	to sew/4	c ɔː j
#
22392	ASLIAN	5428	JahHut	pəʔput	pəʔput	173	Jah-Hut	to shoot	2	to shoot/2	p ə ʔ p u t
22393	ASLIAN	5429	Jahai	pɛɲ	pɛɲ	173	Jahai	to shoot	3	to shoot/3	p ɛ ɲ
22394	ASLIAN	5430	Jahai	haluh	haluh	173	Jahai	to shoot	4	to shoot/4	h a l u h
22395	ASLIAN	5429	Kensiw	pe̝dn	pe̝dn	173	Kensiw	to shoot	3	to shoot/3	p e̝ d n
22396	ASLIAN	5430	MahMeri	ləh	ləh	173	Mah-Meri	to shoot	4	to shoot/4	l ə h
22397	ASLIAN	5430	Maniq	haluh	haluh	173	Maniq	to shoot	4	to shoot/4	h a l u h
22398	ASLIAN	5428	Semai	puːt	puːt	173	Semai	to shoot	2	to shoot/2	p uː t
22399	ASLIAN	5431	Semelai	ʔɔh	ʔɔh	173	Semelai	to shoot	5	to shoot/5	ʔ ɔ h
22400	ASLIAN	5432	Semnam	bdeːl	bdeːl	173	Semnam	to shoot	6	to shoot/6	b d eː l
22401	ASLIAN	5430	Temiar	sʌluh	sʌluh	173	Temiar	to shoot	4	to shoot/4	s ʌ l u h
22391	ASLIAN	5417	CheqWong	haput	haput	173	Cheq-Wong	to shoot	1	to shoot/1	h a p u t
#
22517	ASLIAN	5436	CheqWong	ŋɔ̃k	ŋɔ̃k	174	Cheq-Wong	to sit	1	to sit/1	ŋ ɔ̃ k
22518	ASLIAN	5436	JahHut	ŋəʔŋɔk	ŋəʔŋɔk	174	Jah-Hut	to sit	1	to sit/1	ŋ ə ʔ ŋ ɔ k
22519	ASLIAN	5436	Jahai	ŋɔk	ŋɔk	174	Jahai	to sit	1	to sit/1	ŋ ɔ k
22520	ASLIAN	5447	Jahai	rɨn	rɨn	174	Jahai	to sit	2	to sit/2	r ɨ n
22521	ASLIAN	5436	Kensiw	ŋɔk	ŋɔk	174	Kensiw	to sit	1	to sit/1	ŋ ɔ k
22522	ASLIAN	5458	MahMeri	kʰo̤p	kʰo̤p	174	Mah-Meri	to sit	3	to sit/3	kʰ o̤ p
22523	ASLIAN	5436	Maniq	ŋɔk	ŋɔk	174	Maniq	to sit	1	to sit/1	ŋ ɔ k
22524	ASLIAN	5469	Semai	gøi	gøi	174	Semai	to sit	4	to sit/4	g ø i
22525	ASLIAN	5474	Semelai	kmkʰom	kmkʰom	174	Semelai	to sit	5	to sit/5	k m kʰ o m
22526	ASLIAN	5475	Semnam	kɔɲ	kɔɲ	174	Semnam	to sit	6	to sit/6	k ɔ ɲ
22527	ASLIAN	5476	Temiar	gɨl	gɨl	174	Temiar	to sit	7	to sit/7	g ɨ l
#
22642	ASLIAN	5479	CheqWong	ʔɑm	ʔɑm	175	Cheq-Wong	to sleep/lie down	1	to sleep/lie down/1	ʔ ɑ m
22643	ASLIAN	5490	JahHut	cjɛk	cjɛk	175	Jah-Hut	to sleep/lie down	2	to sleep/lie down/2	c j ɛ k
22644	ASLIAN	5490	Jahai	tek	tek	175	Jahai	to sleep/lie down	2	to sleep/lie down/2	t e k
22645	ASLIAN	5490	Kensiw	tijek	tijek	175	Kensiw	to sleep/lie down	2	to sleep/lie down/2	t i j e k
22646	ASLIAN	5490	MahMeri	gətek	gətek	175	Mah-Meri	to sleep/lie down	2	to sleep/lie down/2	g ə t e k
22647	ASLIAN	5490	Maniq	tiek	tiek	175	Maniq	to sleep/lie down	2	to sleep/lie down/2	t i e k
22648	ASLIAN	5490	Semai	gtəːʔ	gtəːʔ	175	Semai	to sleep/lie down	2	to sleep/lie down/2	g t əː ʔ
22649	ASLIAN	5501	Semai	bɛt	bɛt	175	Semai	to sleep/lie down	3	to sleep/lie down/3	b ɛ t
22650	ASLIAN	5490	Semelai	ɟtɛk	ɟtɛk	175	Semelai	to sleep/lie down	2	to sleep/lie down/2	ɟ t ɛ k
22651	ASLIAN	5490	Semnam	tɛːk	tɛːk	175	Semnam	to sleep/lie down	2	to sleep/lie down/2	t ɛː k
22652	ASLIAN	5508	Temiar	sʌlog / səlɔg	sʌlog	175	Temiar	to sleep/lie down	4	to sleep/lie down/4	s ʌ l o g
#
22777	ASLIAN	5514	CheqWong	ʔɔ̃ɲ	ʔɔ̃ɲ	176	Cheq-Wong	to smell (receive odor)	1	to smell (receive odor)/1	ʔ ɔ̃ ɲ
22778	ASLIAN	5514	JahHut	ʔɔ̃ɲ	ʔɔ̃ɲ	176	Jah-Hut	to smell (receive odor)	1	to smell (receive odor)/1	ʔ ɔ̃ ɲ
22779	ASLIAN	5514	Jahai	ʔɔ̃ɲ	ʔɔ̃ɲ	176	Jahai	to smell (receive odor)	1	to smell (receive odor)/1	ʔ ɔ̃ ɲ
22780	ASLIAN	5514	Kensiw	ʔɔɲ	ʔɔɲ	176	Kensiw	to smell (receive odor)	1	to smell (receive odor)/1	ʔ ɔ ɲ
22781	ASLIAN	5525	MahMeri	hɔn	hɔn	176	Mah-Meri	to smell (receive odor)	2	to smell (receive odor)/2	h ɔ n
22782	ASLIAN	5514	Maniq	ʔɔ̃ɲ	ʔɔ̃ɲ	176	Maniq	to smell (receive odor)	1	to smell (receive odor)/1	ʔ ɔ̃ ɲ
22783	ASLIAN	5536	Semai	bʌɹŋɔɪ	bʌɹŋɔɪ	176	Semai	to smell (receive odor)	3	to smell (receive odor)/3	b ʌ ɹ ŋ ɔ ɪ
22784	ASLIAN	5547	Semelai	ɲam	ɲam	176	Semelai	to smell (receive odor)	4	to smell (receive odor)/4	ɲ a m
22785	ASLIAN	5514	Semnam	ʔɔ̃ːɲ	ʔɔ̃ːɲ	176	Semnam	to smell (receive odor)	1	to smell (receive odor)/1	ʔ ɔ̃ː ɲ
22786	ASLIAN	5536	Temiar	bʌɹŋɔi	bʌɹŋɔi	176	Temiar	to smell (receive odor)	3	to smell (receive odor)/3	b ʌ ɹ ŋ ɔ i
#
22905	ASLIAN	5554	CheqWong	kbac	kbac	177	Cheq-Wong	to spit	1	to spit/1	k b a c
22906	ASLIAN	5565	JahHut	təhujɛ̃ŋ	təhujɛ̃ŋ	177	Jah-Hut	to spit	2	to spit/2	t ə h u j ɛ̃ ŋ
22907	ASLIAN	5568	Jahai	tuɸ	tuɸ	177	Jahai	to spit	3	to spit/3	t u ɸ
22908	ASLIAN	5554	Kensiw	be̝c	be̝c	177	Kensiw	to spit	1	to spit/1	b e̝ c
22909	ASLIAN	5569	MahMeri	batʰɔj	batʰɔj	177	Mah-Meri	to spit	4	to spit/4	b a tʰ ɔ j
22910	ASLIAN	5568	Maniq	tiɸ	tiɸ	177	Maniq	to spit	3	to spit/3	t i ɸ
22912	ASLIAN	5568	Semelai	tʰɔh	tʰɔh	177	Semelai	to spit	3	to spit/3	tʰ ɔ h
22913	ASLIAN	5570	Semnam	ktɔm	ktɔm	177	Semnam	to spit	5	to spit/5	k t ɔ m
22914	ASLIAN	5568	Temiar	gətɔh	gətɔh	177	Temiar	to spit	3	to spit/3	g ə t ɔ h
22911	ASLIAN	5568	Semai	tɔh	tɔh	177	Semai	to spit	3	to spit/3	t ɔ h
#
23038	ASLIAN	5575	CheqWong	hɲaɲ	hɲaɲ	178	Cheq-Wong	to stand	1	to stand/1	h ɲ a ɲ
23041	ASLIAN	5575	Kensiw	hənɟadn	hənɟadn	178	Kensiw	to stand	1	to stand/1	h ə n ɟ a d n
23042	ASLIAN	5591	MahMeri	jɯ̤k	jɯ̤k	178	Mah-Meri	to stand	3	to stand/3	j ɯ̤ k
23047	ASLIAN	5593	Temiar	təd	təd	178	Temiar	to stand	5	to stand/5	t ə d
23044	ASLIAN	5575	Semai	ɟiɲɟək	ɟiɲɟək	178	Semai	to stand	1	to stand/1	ɟ i ɲ ɟ ə k
23045	ASLIAN	5592	Semelai	ʔuwʔaw	ʔuwʔaw	178	Semelai	to stand	4	to stand/4	ʔ u w ʔ a w
23046	ASLIAN	5593	Semnam	tət	tət	178	Semnam	to stand	5	to stand/5	t ə t
23039	ASLIAN	5586	JahHut	niʔjuwɔŋ	niʔjuwɔŋ	178	Jah-Hut	to stand	2	to stand/2	n i ʔ j u w ɔ ŋ
23040	ASLIAN	5575	Jahai	hɲɟaɲ	hɲɟaɲ	178	Jahai	to stand	1	to stand/1	h ɲ ɟ a ɲ
23043	ASLIAN	5575	Maniq	həɲjaɲ	həɲjaɲ	178	Maniq	to stand	1	to stand/1	h ə ɲ j a ɲ
#
23171	ASLIAN	5609	Semai	siʔsʌit	siʔsʌit	179	Semai	to steal	2	to steal/2	s i ʔs ʌ i t
23174	ASLIAN	5609	Temiar	sʌit	sʌit	179	Temiar	to steal	2	to steal/2	s ʌ i t
23166	ASLIAN	5598	Jahai	takuʔ / ʔakuʔ	takuʔ	179	Jahai	to steal	1	to steal/1	t a k u ʔ
23168	ASLIAN	5609	Kensiw	sʌt siʔe̝c	sʌt#siʔe̝c	179	Kensiw	to steal	2	to steal/2	s ʌ t #s i ʔ e̝ c
23172	ASLIAN	5609	Semelai	sɛc	sɛc	179	Semelai	to steal	2	to steal/2	s ɛ c
23173	ASLIAN	5609	Semnam	sɛːc	sɛːc	179	Semnam	to steal	2	to steal/2	s ɛː c
#
23299	ASLIAN	5670	MahMeri	bək	bək	180	Mah-Meri	to tie/bind	5	to tie/bind/5	b ə k
23293	ASLIAN	5628	CheqWong	siat	siat	180	Cheq-Wong	to tie/bind	1	to tie/bind/1	s i a t
23296	ASLIAN	5651	Jahai	rbɛt	rbɛt	180	Jahai	to tie/bind	3	to tie/bind/3	r b ɛ t
23297	ASLIAN	5662	Jahai	rət	rət	180	Jahai	to tie/bind	4	to tie/bind/4	r ə t
23301	ASLIAN	5670	Semai	bʌʔ	bʌʔ	180	Semai	to tie/bind	5	to tie/bind/5	b ʌ ʔ
23302	ASLIAN	5670	Semelai	bək	bək	180	Semelai	to tie/bind	5	to tie/bind/5	b ə k
23303	ASLIAN	5670	Semnam	bək	bək	180	Semnam	to tie/bind	5	to tie/bind/5	b ə k
23304	ASLIAN	5670	Temiar	bʌg	bʌg	180	Temiar	to tie/bind	5	to tie/bind/5	b ʌ g
23295	ASLIAN	5639	Jahai	kəl	kəl	180	Jahai	to tie/bind	2	to tie/bind/2	k ə l
#
23441	ASLIAN	5675	Jahai	knɔm	knɔm	181	Jahai	to urinate/urine	1	to urinate/urine/1	k n ɔ m
23442	ASLIAN	5675	Kensiw	kanɔm	kanɔm	181	Kensiw	to urinate/urine	1	to urinate/urine/1	k a n ɔ m
23443	ASLIAN	5675	MahMeri	manum	manum	181	Mah-Meri	to urinate/urine	1	to urinate/urine/1	m a n u m
23446	ASLIAN	5675	Semai	nʌŋnɔm	nʌŋnɔm	181	Semai	to urinate/urine	1	to urinate/urine/1	n ʌ ŋ n ɔ m
23447	ASLIAN	5686	Semelai	dak ɟɒr	dak#ɟɒr	181	Semelai	to urinate/urine	2	to urinate/urine/2	d a k # ɟ ɒ r
23448	ASLIAN	5675	Semnam	knɔːm	knɔːm	181	Semnam	to urinate/urine	1	to urinate/urine/1	k n ɔː m
23449	ASLIAN	5675	Semnam	ʔɔ̃ŋ knɔːm	ʔɔ̃ŋ#knɔːm	181	Semnam	to urinate/urine	1	to urinate/urine/1	ʔ ɔ̃ ŋ # k n ɔː m
23450	ASLIAN	5675	Temiar	kʌnoːm	kʌnoːm	181	Temiar	to urinate/urine	1	to urinate/urine/1	k ʌ n oː m
#
23566	ASLIAN	5697	CheqWong	kəʔ	kəʔ	182	Cheq-Wong	to vomit	1	to vomit/1	k ə ʔ
23567	ASLIAN	5697	JahHut	kʔkuʔ	kʔkuʔ	182	Jah-Hut	to vomit	1	to vomit/1	k ʔ k u ʔ
23568	ASLIAN	5697	Jahai	kɨʔ	kɨʔ	182	Jahai	to vomit	1	to vomit/1	k ɨ ʔ
23569	ASLIAN	5697	Kensiw	kɚʔ	kɚʔ	182	Kensiw	to vomit	1	to vomit/1	k ɚ ʔ
23570	ASLIAN	5697	MahMeri	kuʔ	kuʔ	182	Mah-Meri	to vomit	1	to vomit/1	k u ʔ
23571	ASLIAN	5697	Maniq	kɨʔ	kɨʔ	182	Maniq	to vomit	1	to vomit/1	k ɨ ʔ
23572	ASLIAN	5697	Semai	kakø	kakø	182	Semai	to vomit	1	to vomit/1	k a k ø
